ID	CD_PERIMETRO
020421005	0201378
020421006	0201379
020421007	0201380
020421008	0201381
020421009	0201382
020421010	0201383
020421101	0201384
020421102	0201385
020421103	0201386
020421104	0201387
020421105	0201388
020421106	0201389
020421107	0201390
020421108	0201391
020421109	0201392
020421110	0201393
020421201	0201394
020421202	0201395
020421203	0201396
020421204	0201397
020421205	0201398
020421206	0201399
020421207	0201400
020421208	0201401
020421209	0201402
020421210	0201403
020421211	0201404
020421212	0201405
020421301	0201406
020421302	0201407
020421303	0201408
020421304	0201409
020421305	0201410
020421306	0201411
020421310	0201412
020421307	0201412
020421308	0201413
020421312	0201413
020421311	0201413
020421309	0201414
020421313	0201414
020421401	0201415
020421402	0201416
020421403	0201417
020421404	0201418
020421405	0201419
020421406	0201420
020421411	0201420
020421407	0201421
020421408	0201422
020421409	0201423
020421410	0201424
020421412	0201424
020421501	0201425
020421502	0201426
020421503	0201427
020421504	0201428
020421505	0201429
020421506	0201430
020421507	0201431
020421508	0201432
020421509	0201433
020421510	0201434
020421601	0201435
020421602	0201436
020421612	0201437
020421603	0201437
020421604	0201438
020421605	0201439
020421606	0201440
020421607	0201441
020421613	0201442
020421608	0201442
020421609	0201443
020421614	0201444
020421610	0201444
020421611	0201445
020421701	0201446
020421702	0201447
020421703	0201448
020421704	0201449
020421705	0201450
020421706	0201451
020421707	0201452
020421801	0201453
020421802	0201454
020421803	0201455
020421804	0201456
020421805	0201457
020421806	0201458
020421807	0201459
020421808	0201460
020421809	0201461
020421901	0201462
020421902	0201463
020421903	0201464
020421904	0201465
020421905	0201466
020421906	0201467
020421907	0201468
020421908	0201469
020422001	0201470
020422002	0201471
020422003	0201472
020422004	0201473
020422005	0201474
020422006	0201475
020422007	0201476
020422008	0201477
020422009	0201478
020422010	0201479
020422101	0201480
020422102	0201481
020422103	0201482
020422104	0201483
020422105	0201484
020422106	0201485
020422107	0201486
020422112	0201487
020422108	0201487
020422109	0201488
020422110	0201489
020422111	0201490
020490101	0201491
020490102	0201492
020490103	0201493
020490104	0201494
020490105	0201495
020490106	0201496
020490107	0201497
020490108	0201498
020490109	0201499
020490111	0201500
020490110	0201500
020490201	0201501
020490202	0201502
020490203	0201503
020490204	0201504
020490205	0201505
020490206	0201506
020490207	0201507
020490208	0201508
020490209	0201509
020490301	0201510
020490302	0201511
020490303	0201512
020490304	0201513
020490305	0201514
020490311	0201515
020490306	0201515
020490312	0201516
020490307	0201516
020490308	0201517
020490309	0201518
020490313	0201519
020490310	0201519
020490401	0201520
020490402	0201521
020490403	0201522
020490404	0201523
020490405	0201524
020490406	0201525
020490411	0201526
020490407	0201526
020490408	0201527
020490409	0201528
020490410	0201529
020490501	0201530
020490502	0201531
020490503	0201532
020490510	0201532
020490504	0201533
020490505	0201534
020490511	0201534
020490506	0201535
020490507	0201536
020490508	0201537
020490509	0201538
