ID	CD_MCA
020040702	0200808
020040703	0200809
020040704	0200810
020040705	0200811
020040706	0200812
020040707	0200813
020040708	0200814
020040709	0200815
020040710	0200816
020040711	0200817
020040712	0200818
020040801	0200819
020040802	0200820
020040803	0200821
020040804	0200822
020040805	0200823
020040806	0200824
020040807	0200825
020040808	0200826
020040809	0200827
020040810	0200828
020040811	0200829
020040901	0200830
020040902	0200831
020040903	0200832
020040904	0200833
020040905	0200834
020040906	0200835
020040907	0200836
020041001	0200837
020041002	0200838
020041003	0200839
020041004	0200840
020041005	0200841
020041006	0200842
020041007	0200843
020041008	0200844
020041009	0200845
020041101	0200846
020041102	0200847
020041103	0200848
020041104	0200849
020041105	0200850
020041106	0200851
020041107	0200852
020041108	0200853
020041109	0200854
020041201	0200855
020041202	0200856
020041203	0200857
020041204	0200858
020041205	0200859
020041206	0200860
020041207	0200861
020041208	0200862
020041209	0200863
020041210	0200864
020041211	0200865
020041212	0200866
020041301	0200867
020041302	0200868
020041303	0200869
020041304	0200870
020041305	0200871
020041306	0200872
020041307	0200873
020041308	0200874
020041309	0200875
020041310	0200876
020041311	0200877
020041401	0200878
020041402	0200879
020041403	0200880
020041404	0200881
020041405	0200882
020041406	0200883
020041407	0200884
020041408	0200885
020041409	0200886
020041501	0200887
020041502	0200888
020041503	0200889
020041504	0200890
020041505	0200891
020041506	0200892
020041507	0200893
020041508	0200894
020041509	0200895
020041510	0200896
020041601	0200897
020041602	0200898
020041603	0200899
020041604	0200900
020041605	0200901
020041606	0200902
020041607	0200903
020041608	0200904
020041609	0200905
020041610	0200906
020041701	0200907
020041702	0200908
020041703	0200909
020041704	0200910
020041705	0200911
020041706	0200912
020041707	0200913
020041708	0200914
020041709	0200915
020041710	0200916
020041801	0200917
020041901	0200918
020041902	0200919
020041903	0200920
020041904	0200921
020041905	0200922
020041906	0200923
020041907	0200924
020041908	0200925
020041909	0200926
020041910	0200927
020042001	0200928
020042002	0200929
020042003	0200930
020042004	0200931
020042005	0200932
020042006	0200933
020042007	0200934
020042008	0200935
020042009	0200936
020042010	0200937
020042011	0200938
020042012	0200939
020042101	0200940
020042102	0200941
020042103	0200942
020042104	0200943
020042105	0200944
020042106	0200945
020042107	0200946
020042108	0200947
020042109	0200948
020042110	0200949
020042111	0200950
020042112	0200951
020042201	0200952
020042202	0200953
020042203	0200954
020042204	0200955
020042205	0200956
020042206	0200957
020042207	0200958
020042208	0200959
020042209	0200960
020042210	0200961
020042211	0200962
020042212	0200963
020042301	0200964
020042302	0200965
020042303	0200966
020042304	0200967
020042305	0200968
020042306	0200969
020042307	0200970
020042308	0200971
020042309	0200972
020042310	0200973
020042311	0200974
020042312	0200975
020042401	0200976
020042402	0200977
020042403	0200978
020042404	0200979
020042405	0200980
020042406	0200981
020042501	0200982
020042502	0200983
020042503	0200984
020042504	0200985
020042601	0200986
020042602	0200987
020042603	0200988
020050101	0200989
020050102	0200990
020050103	0200991
020050104	0200992
020050105	0200993
020050106	0200994
020050107	0200995
020050108	0200996
020050109	0200997
020050110	0200998
020050201	0200999
020050202	0201000
020050203	0201001
020050204	0201002
020050205	0201003
020050206	0201004
020050207	0201005
020050208	0201006
020050209	0201007
020050210	0201008
020050211	0201009
020050301	0201010
020050302	0201011
020050303	0201012
020050304	0201013
020050305	0201014
020050306	0201015
020050307	0201016
020050308	0201017
020050309	0201018
020050310	0201019
020050311	0201020
020050401	0201021
020050402	0201022
020050403	0201023
020050404	0201024
020050405	0201025
020050406	0201026
020050407	0201027
020050408	0201028
020050409	0201029
020050501	0201030
020050502	0201031
020050503	0201032
020050504	0201033
020050505	0201034
020050506	0201035
020050507	0201036
020050508	0201037
020050601	0201038
020050602	0201039
020050603	0201040
020050604	0201041
020050605	0201042
020050606	0201043
020050607	0201044
020050608	0201045
020050701	0201046
020050702	0201047
020050703	0201048
020050704	0201049
020050705	0201050
020050706	0201051
020050707	0201052
020050708	0201053
020050801	0201054
020050802	0201055
020050803	0201056
020050804	0201057
020050805	0201058
020050806	0201059
020050807	0201060
020050808	0201061
020050809	0201062
020050901	0201063
020050902	0201064
020050903	0201065
020050904	0201066
020050905	0201067
020050906	0201068
020050907	0201069
020050908	0201070
020050909	0201071
020050910	0201072
020051001	0201073
020051002	0201074
020051003	0201075
020051004	0201076
020051005	0201077
020051006	0201078
020051007	0201079
020051008	0201080
020051009	0201081
020051010	0201082
020051101	0201083
020051102	0201084
020051103	0201085
020051104	0201086
020051105	0201087
020051106	0201088
020051107	0201089
020051108	0201090
020051109	0201091
020051110	0201092
020051201	0201093
020051202	0201094
020051203	0201095
020051204	0201096
020051205	0201097
020051206	0201098
020051207	0201099
020051301	0201100
020051302	0201101
020051303	0201102
020051304	0201103
020051305	0201104
020051306	0201105
020051307	0201106
020051308	0201107
020051309	0201108
020051401	0201109
020051402	0201110
020051403	0201111
020051404	0201112
020051405	0201113
020051406	0201114
020051407	0201115
020051408	0201116
020051409	0201117
020051501	0201118
020051502	0201119
020051503	0201120
020051504	0201121
020051505	0201122
020051506	0201123
020051507	0201124
020051508	0201125
020051509	0201126
020051601	0201127
020051602	0201128
020051603	0201129
020051604	0201130
020051605	0201131
020051606	0201132
020051607	0201133
020051608	0201134
020051609	0201135
020051610	0201136
020051611	0201137
020051701	0201138
020051702	0201139
020051703	0201140
020051704	0201141
020051705	0201142
020051706	0201143
020051707	0201144
020051708	0201145
020051709	0201146
020051710	0201147
020051711	0201148
020051801	0201149
020051802	0201150
020051803	0201151
020051804	0201152
020051805	0201153
020051806	0201154
020051807	0201155
020051808	0201156
020051809	0201157
020051810	0201158
020051811	0201159
020051901	0201160
020051902	0201161
020051903	0201162
020051904	0201163
020051905	0201164
020051906	0201165
020051907	0201166
020051908	0201167
020051909	0201168
020051910	0201169
020051911	0201170
020052001	0201171
020052002	0201172
020052003	0201173
020052004	0201174
020052005	0201175
020052006	0201176
020052007	0201177
020052008	0201178
020052009	0201179
020052010	0201180
020052011	0201181
020052012	0201182
020052101	0201183
020052102	0201184
020052103	0201185
020052104	0201186
020052105	0201187
020052106	0201188
