ID	CD_MCA
260290210000011	2602902100000011
260290215000001	2602902150000001
260290215000076	2602902150000002
260290215000077	2602902150000002
260290215000003	2602902150000003
260290215000004	2602902150000004
260290215000005	2602902150000005
260290215000006	2602902150000006
260290215000007	2602902150000007
260290215000008	2602902150000008
260290215000009	2602902150000009
260290215000010	2602902150000010
260290215000129	2602902150000011
260290215000130	2602902150000011
260290215000133	2602902150000012
260290215000134	2602902150000012
260290215000013	2602902150000013
260290215000014	2602902150000014
260290215000015	2602902150000015
260290215000016	2602902150000016
260290215000127	2602902150000017
260290215000069	2602902150000017
260290215000125	2602902150000017
260290215000126	2602902150000017
260290215000031	2602902150000017
260290215000030	2602902150000017
260290215000128	2602902150000017
260290215000086	2602902150000017
260290215000018	2602902150000018
260290215000136	2602902150000019
260290215000135	2602902150000019
260290215000114	2602902150000019
260290215000115	2602902150000019
260290215000121	2602902150000020
260290215000120	2602902150000020
260290215000021	2602902150000021
260290215000101	2602902150000022
260290215000142	2602902150000022
260290215000091	2602902150000022
260290215000110	2602902150000022
260290215000092	2602902150000022
260290215000087	2602902150000022
260290215000112	2602902150000022
260290215000088	2602902150000022
260290215000109	2602902150000022
260290215000022	2602902150000022
260290215000113	2602902150000022
260290215000141	2602902150000022
260290215000111	2602902150000022
260290215000095	2602902150000023
260290215000096	2602902150000023
260290215000124	2602902150000024
260290215000123	2602902150000024
260290215000145	2602902150000024
260290215000116	2602902150000024
260290215000084	2602902150000024
260290215000105	2602902150000024
260290215000117	2602902150000024
260290215000085	2602902150000024
260290215000055	2602902150000024
260290215000083	2602902150000024
260290215000107	2602902150000024
260290215000119	2602902150000024
260290215000122	2602902150000024
260290215000098	2602902150000024
260290215000056	2602902150000024
260290215000132	2602902150000025
260290215000131	2602902150000025
260290215000029	2602902150000026
260290215000032	2602902150000027
260290215000080	2602902150000028
260290215000081	2602902150000028
260290215000034	2602902150000029
260290215000037	2602902150000030
260290215000038	2602902150000031
260290215000039	2602902150000032
260290215000099	2602902150000033
260290215000100	2602902150000033
260290215000041	2602902150000034
260290215000042	2602902150000035
260290215000138	2602902150000036
260290215000137	2602902150000036
260290215000103	2602902150000037
260290215000102	2602902150000037
260290215000045	2602902150000038
260290215000046	2602902150000039
260290215000047	2602902150000040
260290215000048	2602902150000041
260290215000049	2602902150000042
260290215000050	2602902150000043
260290215000051	2602902150000044
260290215000052	2602902150000045
260290215000089	2602902150000046
260290215000143	2602902150000046
260290215000144	2602902150000046
260290215000057	2602902150000047
260290215000058	2602902150000048
260290215000059	2602902150000049
260290215000060	2602902150000050
260290215000064	2602902150000051
260290215000065	2602902150000052
260290215000066	2602902150000053
260290215000070	2602902150000054
260290215000071	2602902150000055
260290215000140	2602902150000056
260290215000094	2602902150000056
260290215000139	2602902150000056
260290220000048	2602902200000001
260290220000047	2602902200000001
260290220000002	2602902200000002
260290220000056	2602902200000003
260290220000055	2602902200000003
260290220000097	2602902200000003
